URL,Lesson ID,Lesson Name,Grammar Topic ID,Grammar Topic Name,English Level,Status Published,Duration (s)
https://ejoy-english.com/epic/videoEpic/hoppin-online-marketing/digital-marketing-trends/ep_1154,ep_1154,Hoppin Online Marketing - Digital Marketing Trends,gra_1,Subjunctive Verbs,4,Yes,177
https://ejoy-english.com/epic/videoEpic/cbs/security-flaws-found-processors/ep_1112,ep_1112,CBS - Security Flaws Found In Processors,gra_1,Subjunctive Verbs,5,Yes,105
https://ejoy-english.com/epic/videoEpic/john-carter/white-apes/ep_611,ep_611,John Carter - White Apes,gra_1,Subjunctive Verbs,3,Yes,163
https://ejoy-english.com/epic/videoEpic/hobbit-desolation-smaug/you-have-no-right/ep_473,ep_473,The Hobbit - The Desolation of Smaug - You Have No Right,gra_1,Subjunctive Verbs,3,Yes,65
https://ejoy-english.com/epic/videoEpic/hercules/trap/ep_424,ep_424,Hercules - Trap,gra_1,Subjunctive Verbs,3,Yes,41
https://ejoy-english.com/epic/videoEpic/60352,60352,ISIS Bombs Indonesia,gra_2,To Be,3,Yes,20
https://ejoy-english.com/epic/videoEpic/hall-pass/i-pretend-be-asleep/ep_696,ep_696,Hall Pass - I Pretend to Be Asleep,gra_2,To Be,3,Yes,60
https://ejoy-english.com/epic/videoEpic/mirror-mirror/bunny-hat/ep_606,ep_606,Mirror Mirror - Bunny Hat,gra_2,To Be,4,Yes,60
https://ejoy-english.com/epic/videoEpic/life-pi/alone-tiger/ep_537,ep_537,Life Of Pi - Alone With A Tiger,gra_2,To Be,5,Yes,62
https://ejoy-english.com/epic/videoEpic/maleficent/awkward-situation/ep_442,ep_442,Maleficent - Awkward Situation,gra_2,To Be,3,Yes,69
https://ejoy-english.com/epic/videoEpic/lucy/downtown-paris/ep_426,ep_426,Lucy - Downtown Paris,gra_2,To Be,3,Yes,136
https://ejoy-english.com/epic/videoEpic/magic-moonlight/do-you-travel/ep_414,ep_414,Magic in the Moonlight - Do You Like to Travel?,gra_2,To Be,4,Yes,46
https://ejoy-english.com/epic/videoEpic/kingsman-secret-service/weapons-cache/ep_388,ep_388,Kingsman - The Secret Service - Weapons Cache,gra_2,To Be,4,Yes,59
https://ejoy-english.com/epic/videoEpic/birdman/youre-actress-honey/ep_385,ep_385,"Birdman - You're An Actress, Honey",gra_2,To Be,4,Yes,64
https://ejoy-english.com/epic/videoEpic/transformers-last-knight/were-covered/ep_150,ep_150,Transformers: The Last Knight - We're Covered,gra_2,To Be,1,Yes,60
https://ejoy-english.com/epic/videoEpic/den-thieves/my-dad/ep_73,ep_73,Den of Thieves - This is My Dad,gra_2,To Be,4,Yes,57
https://ejoy-english.com/epic/videoEpic/3363_p2,3363_p2,Saying hello - Different ways,gra_2,To Be,2,Yes,54
https://ejoy-english.com/epic/videoEpic/208,208,Telling the Time,gra_2,To Be,1,Yes,131
https://ejoy-english.com/epic/videoEpic/212,212,The Weather,gra_2,To Be,1,Yes,88
https://ejoy-english.com/epic/videoEpic/203,203,How Old Are You?,gra_2,To Be,1,Yes,118
https://ejoy-english.com/epic/videoEpic/history-english/age-dictionary/ep_1263,ep_1263,History Of English - The Age Of The Dictionary,gra_3,Adverbs of frequency,6,Yes,81
https://ejoy-english.com/epic/videoEpic/alanis-morisette/ironic/ep_964,ep_964,Alanis Morisette - Ironic,gra_3,Adverbs of frequency,4,Yes,245
https://ejoy-english.com/epic/videoEpic/forever/henry-and-jo/ep_860,ep_860,Forever - Henry and Jo,gra_3,Adverbs of frequency,4,Yes,119
https://ejoy-english.com/epic/videoEpic/my-best-friends-girl/youre-not-attractive/ep_823,ep_823,My Best Friend's Girl - You're Not Attractive,gra_3,Adverbs of frequency,4,Yes,62
https://ejoy-english.com/epic/videoEpic/fast-girls/meet-team/ep_594,ep_594,Fast Girls - Meet the Team,gra_3,Adverbs of frequency,4,Yes,112
https://ejoy-english.com/epic/videoEpic/fantastic-four/were-good/ep_344,ep_344,Fantastic Four - We're Good,gra_3,Adverbs of frequency,3,Yes,59
https://ejoy-english.com/epic/videoEpic/doctor-strange/strange-policy/ep_221,ep_221,Doctor Strange - The Strange Policy,gra_3,Adverbs of frequency,3,Yes,53
https://ejoy-english.com/epic/videoEpic/9403,9403,Catching Up With a Friend,gra_3,Adverbs of frequency,2,Yes,19
https://ejoy-english.com/epic/videoEpic/200,200,Tom's Day 2,gra_3,Adverbs of frequency,1,Yes,103
https://ejoy-english.com/epic/videoEpic/7007,7007,I watch TV everyday,gra_3,Adverbs of frequency,2,Yes,50
https://ejoy-english.com/epic/videoEpic/howcast/how-dress-job-interview/ep_1317,ep_1317,Howcast - How To Dress For A Job Interview,gra_4,Irony,4,Yes,129
https://ejoy-english.com/epic/videoEpic/rolling-stone/wyclef-jean-details-his-run-president-haiti/ep_1299,ep_1299,Rolling Stone - Wyclef Jean Details His Run for President of Haiti,gra_4,Irony,5,Yes,133
https://ejoy-english.com/epic/videoEpic/christopher-warner/what-verbal-irony/ep_1189,ep_1189,Christopher Warner - What Is Verbal Irony?,gra_4,Irony,4,Yes,208
https://ejoy-english.com/epic/videoEpic/beyonce/sweet-dreams/ep_1085,ep_1085,Beyonce - Sweet Dreams,gra_4,Irony,6,Yes,239
https://ejoy-english.com/epic/videoEpic/police/every-breath-you-take/ep_1056,ep_1056,The Police - Every Breath You Take,gra_4,Irony,5,Yes,235
https://ejoy-english.com/epic/videoEpic/mike-posner/please-dont-go/ep_1035,ep_1035,Mike Posner - Please Don't Go,gra_4,Irony,4,Yes,196
https://ejoy-english.com/epic/videoEpic/taylor-swift/mean/ep_1025,ep_1025,Taylor Swift - Mean,gra_4,Irony,4,Yes,244
https://ejoy-english.com/epic/videoEpic/mika/big-girl/ep_1021,ep_1021,Mika - Big Girl,gra_4,Irony,4,Yes,191
https://ejoy-english.com/epic/videoEpic/one-direction/live-while-were-young/ep_994,ep_994,One Direction - Live While We're Young,gra_4,Irony,3,Yes,198
https://ejoy-english.com/epic/videoEpic/ed-sheeran/thinking-out-loud/ep_962,ep_962,Ed Sheeran - Thinking Out Loud,gra_4,Irony,2,Yes,296
https://ejoy-english.com/epic/videoEpic/one-republic/wherever-i-go/ep_936,ep_936,One Republic - Wherever I Go,gra_4,Irony,5,Yes,210
https://ejoy-english.com/epic/videoEpic/limitless/your-competition/ep_676,ep_676,Limitless - Your Competition,gra_4,Irony,3,Yes,58
https://ejoy-english.com/epic/videoEpic/blue-jasmine/ginger-and-chilli-fight/ep_439,ep_439,Blue Jasmine - Ginger And Chilli Fight,gra_4,Irony,3,Yes,62
https://ejoy-english.com/epic/videoEpic/unfinished-business/gps-german/ep_383,ep_383,Unfinished Business - GPS in German,gra_4,Irony,4,Yes,50
https://ejoy-english.com/epic/videoEpic/hunger-games-mockingjay-part-2/star-squad/ep_324,ep_324,The Hunger Games - Mockingjay Part 2 - Star Squad,gra_4,Irony,4,Yes,98
https://ejoy-english.com/epic/videoEpic/2026,2026,Spooky Halloween Treats,gra_5_p2,Imperatives,6,Yes,48
https://ejoy-english.com/epic/videoEpic/2091,2091,How to Cook Pasta,gra_5_p2,Imperatives,3,Yes,60
https://ejoy-english.com/epic/videoEpic/1402,1402,The Buzzing City of Brussels,gra_5_p2,Imperatives,6,Yes,86
https://ejoy-english.com/epic/videoEpic/41543,41543,Exam Skills: 4 Tips for Listening Exams,gra_5_p2,Imperatives,3,Yes,162
https://ejoy-english.com/epic/videoEpic/7072,7072,Business Travel: Entertaining Clients,gra_5_p3,Imperatives,2,Yes,22
https://ejoy-english.com/epic/videoEpic/8342,8342,Exam skills: 6 tips to help you with writing exams,gra_5_p2,Imperatives,4,Yes,146
https://ejoy-english.com/epic/videoEpic/2033,2033,How to Make a Strawberry Pie,gra_5_p2,Imperatives,5,Yes,73
https://ejoy-english.com/epic/videoEpic/1148,1148,Fresh Hare 1,gra_5_p3,Imperatives,7,Yes,124
https://ejoy-english.com/epic/videoEpic/21443,21443,You Are My Sunshine (Jasmine Thompson),gra_5_p3,Imperatives,2,Yes,170
https://ejoy-english.com/epic/videoEpic/2451,2451,Get Moving,gra_5_p2,Imperatives,4,Yes,50
https://ejoy-english.com/epic/videoEpic/701,701,Directions to the City,gra_5_p2,Imperatives,2,Yes,63
https://ejoy-english.com/epic/videoEpic/60181,60181,How to Survive If You’re Lost in the Woods,gra_5_p2,Imperatives,4,Yes,189
https://ejoy-english.com/epic/videoEpic/howcast/how-find-out-if-hes-ever-going-marry-you/ep_1314,ep_1314,Howcast - How To Find Out If He's Ever Going To Marry You,gra_5,Imperatives,4,Yes,136
https://ejoy-english.com/epic/videoEpic/howcast/how-get-morning/ep_1284,ep_1284,Howcast - How To Get Up In The Morning,gra_5,Imperatives,5,Yes,102
https://ejoy-english.com/epic/videoEpic/howcast/how-negotiate-apartment-lease/ep_1276,ep_1276,Howcast - How To Negotiate an Apartment Lease,gra_5,Imperatives,4,Yes,171
https://ejoy-english.com/epic/videoEpic/howcast/how-dress-hipster/ep_1273,ep_1273,Howcast - How To Dress Like a Hipster,gra_5,Imperatives,5,Yes,135
https://ejoy-english.com/epic/videoEpic/howcast/how-celebrate-4th-july/ep_1236,ep_1236,Howcast - How To Celebrate The 4th Of July,gra_5,Imperatives,5,Yes,85
https://ejoy-english.com/epic/videoEpic/howcast/how-start-boy-band/ep_1230,ep_1230,Howcast - How To Start A Boy Band,gra_5,Imperatives,4,Yes,161
https://ejoy-english.com/epic/videoEpic/directv/dont-have-your-house-explode/ep_1119,ep_1119,DirecTV - Don't Have Your House Explode,gra_5,Imperatives,3,Yes,30
https://ejoy-english.com/epic/videoEpic/blondie/call-me/ep_1057,ep_1057,Blondie - Call Me,gra_5,Imperatives,4,Yes,135
https://ejoy-english.com/epic/videoEpic/rihanna/whats-my-name-featuring-drake/ep_1047,ep_1047,Rihanna - What's My Name? featuring Drake,gra_5,Imperatives,5,Yes,264
https://ejoy-english.com/epic/videoEpic/hangover/cop-car/ep_814,ep_814,The Hangover - Cop Car,gra_5,Imperatives,3,Yes,92
https://ejoy-english.com/epic/videoEpic/beaver/prescription-puppet/ep_681,ep_681,The Beaver - Prescription Puppet,gra_5,Imperatives,3,Yes,58
https://ejoy-english.com/epic/videoEpic/help/interviewed-0/ep_659,ep_659,The Help - Interviewed,gra_5,Imperatives,4,Yes,48
https://ejoy-english.com/epic/videoEpic/thousand-words/cut-line/ep_609,ep_609,A Thousand Words - Cut In Line,gra_5,Imperatives,4,Yes,52
https://ejoy-english.com/epic/videoEpic/perfect-world/trick-or-treat/ep_581,ep_581,A Perfect World - Trick Or Treat,gra_5,Imperatives,3,Yes,67
https://ejoy-english.com/epic/videoEpic/titanic/im-flying/ep_574,ep_574,Titanic - I'm Flying,gra_5,Imperatives,2,Yes,105
https://ejoy-english.com/epic/videoEpic/rise-guardians/he-can-see-us/ep_545,ep_545,Rise Of The Guardians - He Can See Us,gra_5,Imperatives,4,Yes,72
https://ejoy-english.com/epic/videoEpic/promised-land/let-some-other-guy-be-last/ep_521,ep_521,Promised Land - Let Some Other Guy Be Last,gra_5,Imperatives,4,Yes,74
https://ejoy-english.com/epic/videoEpic/olympus-has-fallen/move-mountains/ep_508,ep_508,Olympus Has Fallen - Move Mountains,gra_5,Imperatives,4,Yes,60
https://ejoy-english.com/epic/videoEpic/percy-jackson-sea-monsters/chariot-damnation/ep_492,ep_492,Percy Jackson - Sea Of Monsters - Chariot Of Damnation,gra_5,Imperatives,3,Yes,59
https://ejoy-english.com/epic/videoEpic/gravity/detached/ep_489,ep_489,Gravity - Detached,gra_5,Imperatives,4,Yes,118
https://ejoy-english.com/epic/videoEpic/son-god/no-king-caesar/ep_448,ep_448,Son Of God - No King But Caesar,gra_5,Imperatives,3,Yes,86
https://ejoy-english.com/epic/videoEpic/alexander-and-terrible-horrible-no-good-very-bad-day/driving-test/ep_409,ep_409,"Alexander and the Terrible, Horrible, No Good, Very Bad Day - Driving Test",gra_5,Imperatives,3,Yes,71
https://ejoy-english.com/epic/videoEpic/woods/go-wood/ep_398,ep_398,Into The Woods - Go To The Wood,gra_5,Imperatives,3,Yes,55
https://ejoy-english.com/epic/videoEpic/selma/give-us-vote/ep_387,ep_387,Selma - Give Us the Vote,gra_5,Imperatives,3,Yes,50
https://ejoy-english.com/epic/videoEpic/san-andreas/no-place-set-plane-down/ep_359,ep_359,San Andreas - No Place To Set This Plane Down,gra_5,Imperatives,3,Yes,75
https://ejoy-english.com/epic/videoEpic/paper-towns/mini-mart/ep_347,ep_347,Paper Towns - Mini Mart,gra_5,Imperatives,6,Yes,65
https://ejoy-english.com/epic/videoEpic/paranormal-activity-ghost-dimension/i-see-brothers/ep_330,ep_330,Paranormal Activity - The Ghost Dimension - I See Brothers,gra_5,Imperatives,3,Yes,45
https://ejoy-english.com/epic/videoEpic/gods-egypt/i-outnumber-you/ep_299,ep_299,Gods of Egypt - I Outnumber You,gra_5,Imperatives,3,Yes,30
https://ejoy-english.com/epic/videoEpic/teenage-mutant-ninja-turtles-out-shadows/nunchucks/ep_266,ep_266,Teenage Mutant Ninja Turtles - Out Of The Shadows - Nunchucks,gra_5,Imperatives,3,Yes,56
https://ejoy-english.com/epic/videoEpic/back-future/george-punches-biff/ep_204,ep_204,Back To The Future - George Punches Biff,gra_5,Imperatives,3,Yes,134
https://ejoy-english.com/epic/videoEpic/battle-sexes/not-interested/ep_120,ep_120,Battle of the Sexes - Not Interested,gra_5,Imperatives,4,Yes,56
https://ejoy-english.com/epic/videoEpic/red-sparrow/sparrow-training/ep_72,ep_72,Red Sparrow - Sparrow Training,gra_5,Imperatives,5,Yes,55
https://ejoy-english.com/epic/videoEpic/happytime-murders/your-brain/ep_26,ep_26,The Happytime Murders - This Is Your Brain,gra_5,Imperatives,3,Yes,44
https://ejoy-english.com/epic/videoEpic/sisters-brothers/hit-me/ep_17,ep_17,The Sisters Brothers - Hit Me,gra_5,Imperatives,3,Yes,62
https://ejoy-english.com/epic/videoEpic/60363,60363,Some Tips to Help You Write Your Best in IELTS Writing Task 2,gra_5_p2,Imperatives,4,Yes,147
https://ejoy-english.com/epic/videoEpic/37158,37158,Asking and giving directions,gra_5,Imperatives,2,Yes,142
https://ejoy-english.com/epic/videoEpic/8333_p1,8333_p1,5-minute Yoga - Cat-Cow Pose - Part 1,gra_5,Imperatives,5,Yes,117
https://ejoy-english.com/epic/videoEpic/22147,22147,Masha and The Bear - Prances with Wolves,gra_5,Imperatives,1,Yes,417
https://ejoy-english.com/epic/videoEpic/8999,8999,Brush Your Teeth | Kids Songs,gra_5,Imperatives,1,Yes,135
https://ejoy-english.com/epic/videoEpic/9023,9023,How To Make Vegetable Stock | 1 Minute Tips,gra_5,Imperatives,3,Yes,61
https://ejoy-english.com/epic/videoEpic/6630,6630,The Most Amazing iPhone Yet,gra_5,Imperatives,1,Yes,30
https://ejoy-english.com/epic/videoEpic/59294,59294,Five things to do the day before your IELTS test,gra_5,Imperatives,3,Yes,98
https://ejoy-english.com/epic/videoEpic/5055,5055,Photographing the Evolution of Glaciers,gra_6_p1,Suffix,4,Yes,78
https://ejoy-english.com/epic/videoEpic/59287,59287,How To Have Fun In Life,gra_6_p1,Suffix,6,Yes,214
https://ejoy-english.com/epic/videoEpic/1985,1985,Chinese Street Food,gra_6_p1,Suffix,5,Yes,52
https://ejoy-english.com/epic/videoEpic/national-film-society/throwing-fake-punch/ep_1212,ep_1212,National Film Society - Throwing A Fake Punch,gra_6,Suffix,5,Yes,200
https://ejoy-english.com/epic/videoEpic/pc-pro/three-tips-save-money-meetings/ep_1145,ep_1145,PC Pro - Three Tips to Save Money in Meetings,gra_6,Suffix,5,Yes,94
https://ejoy-english.com/epic/videoEpic/wall-street-journal/chinas-tencent-shoots-moon-us/ep_1121,ep_1121,Wall Street Journal - China's Tencent Shoots For The Moon In The U.S.,gra_6,Suffix,4,Yes,143
https://ejoy-english.com/epic/videoEpic/cnbc/netflix-shakes-media-companies/ep_1095,ep_1095,CNBC - Netflix Shakes Up Media Companies,gra_6,Suffix,4,Yes,161
https://ejoy-english.com/epic/videoEpic/cgtn-news/trapped-thai-teens-could-be-stuck-weeks/ep_1092,ep_1092,CGTN News - Trapped Thai Teens Could Be Stuck For Weeks,gra_6,Suffix,5,Yes,121
https://ejoy-english.com/epic/videoEpic/jessie-j/price-tag-ft-bob/ep_1039,ep_1039,Jessie J - Price Tag ft. B.o.B.,gra_6,Suffix,3,Yes,247
https://ejoy-english.com/epic/videoEpic/adele/rolling-deep/ep_1020,ep_1020,Adele - Rolling in the Deep,gra_6,Suffix,2,Yes,234
https://ejoy-english.com/epic/videoEpic/taylor-swift/blank-space/ep_958,ep_958,Taylor Swift - Blank Space,gra_6,Suffix,4,Yes,272
https://ejoy-english.com/epic/videoEpic/man-box/airhorn/ep_917,ep_917,Man in the Box - Airhorn,gra_6,Suffix,5,Yes,126
https://ejoy-english.com/epic/videoEpic/water-elephants/star-attraction/ep_694,ep_694,Water for Elephants - Star Attraction,gra_6,Suffix,5,Yes,59
https://ejoy-english.com/epic/videoEpic/very-harold-and-kumar-christmas/who-guy/ep_639,ep_639,A Very Harold And Kumar Christmas - Who Is This Guy?,gra_6,Suffix,4,Yes,50
https://ejoy-english.com/epic/videoEpic/blue-jasmine/marriage-proposal/ep_487,ep_487,Blue Jasmine - Marriage Proposal,gra_6,Suffix,4,Yes,52
https://ejoy-english.com/epic/videoEpic/ghostbusters/new-gadgets/ep_249,ep_249,Ghostbusters - New Gadgets,gra_6,Suffix,3,Yes,45
https://ejoy-english.com/epic/videoEpic/suicide-squad/pep-talk/ep_244,ep_244,Suicide Squad - Is That A Pep Talk?,gra_6,Suffix,4,Yes,55
https://ejoy-english.com/epic/videoEpic/miss-peregrines-home-peculiar-children/some-people-are-peculiar/ep_230,ep_230,Miss Peregrine's Home for Peculiar Children - Some People Are Peculiar,gra_6,Suffix,4,Yes,60
https://ejoy-english.com/epic/videoEpic/live-night/pick-our-sins-0/ep_192,ep_192,Live By Night - Pick Our Sins,gra_6,Suffix,3,Yes,47
https://ejoy-english.com/epic/videoEpic/red-sparrow/are-we-going-become-friends/ep_54,ep_54,Red Sparrow - Are We Going To Become Friends?,gra_6,Suffix,4,Yes,68
https://ejoy-english.com/epic/videoEpic/59996,59996,"How to answer ""What is Your Greatest Weakness?""",gra_6,Suffix,4,Yes,264
https://ejoy-english.com/epic/videoEpic/1121,1121,So Big,gra_6,Suffix,6,Yes,107
https://ejoy-english.com/epic/videoEpic/59291,59291,How To Cram For Your Exam - Scientific Tips,gra_6,Suffix,6,Yes,339
https://ejoy-english.com/epic/videoEpic/3088,3088,Best Father's Day Ever,gra_7,Past Continuous,3,Yes,68
https://ejoy-english.com/epic/videoEpic/42374,42374,Capital punishment in Australia and the world - Behind the News,gra_7,Past Continuous,4,Yes,80
https://ejoy-english.com/epic/videoEpic/history-english/english-science/ep_1266,ep_1266,History Of English - The English of Science,gra_7,Past Continuous,5,Yes,79
https://ejoy-english.com/epic/videoEpic/diana-vreeland-movie/eye-has-travel/ep_1229,ep_1229,Diana Vreeland The Movie - The Eye Has To Travel,gra_7,Past Continuous,5,Yes,142
https://ejoy-english.com/epic/videoEpic/mercedes-source/loose-ignition-wires/ep_1195,ep_1195,Mercedes Source - Loose Ignition Wires,gra_7,Past Continuous,4,Yes,101
https://ejoy-english.com/epic/videoEpic/bud-light/ghost-spuds/ep_1132,ep_1132,Bud Light - Ghost Spuds,gra_7,Past Continuous,3,Yes,95
https://ejoy-english.com/epic/videoEpic/flipped/having-lunch/ep_781,ep_781,Flipped - Having Lunch With...,gra_7,Past Continuous,3,Yes,81
https://ejoy-english.com/epic/videoEpic/harry-potter-and-deathly-hallows/sign/ep_760,ep_760,Harry Potter And The Deathly Hallows Part 1 - The Sign,gra_7,Past Continuous,4,Yes,94
https://ejoy-english.com/epic/videoEpic/when-harry-met-sally/wagon-wheel/ep_625,ep_625,When Harry Met Sally - Wagon Wheel,gra_7,Past Continuous,3,Yes,138
https://ejoy-english.com/epic/videoEpic/hobbit-unexpected-journey/wasnt-talking-you/ep_536,ep_536,The Hobbit - An Unexpected Journey - Wasn't Talking To You,gra_7,Past Continuous,4,Yes,58
https://ejoy-english.com/epic/videoEpic/parkland/im-no-longer-asking/ep_483,ep_483,Parkland - I'm No Longer Asking,gra_7,Past Continuous,4,Yes,69
https://ejoy-english.com/epic/videoEpic/hunger-games-catching-fire/distraction/ep_479,ep_479,The Hunger Games - Catching Fire - Distraction,gra_7,Past Continuous,3,Yes,40
https://ejoy-english.com/epic/videoEpic/dallas-buyers-club/my-patient/ep_425,ep_425,Dallas Buyers' Club - This Is My Patient,gra_7,Past Continuous,3,Yes,58
https://ejoy-english.com/epic/videoEpic/boyhood/talk-me/ep_423,ep_423,Boyhood - Talk To Me,gra_7,Past Continuous,4,Yes,68
https://ejoy-english.com/epic/videoEpic/english-patient/dance-me/ep_362,ep_362,The English Patient - Dance With Me,gra_7,Past Continuous,4,Yes,135
https://ejoy-english.com/epic/videoEpic/deepwater-horizon/newscast/ep_226,ep_226,Deepwater Horizon - Newscast,gra_7,Past Continuous,3,Yes,36
https://ejoy-english.com/epic/videoEpic/wonder-woman/stand-your-ground/ep_155,ep_155,Wonder Woman - Stand Your Ground,gra_7,Past Continuous,4,Yes,49
https://ejoy-english.com/epic/videoEpic/school-rock/testing-methods/ep_97,ep_97,School of Rock - Testing Methods,gra_7,Past Continuous,4,Yes,123
https://ejoy-english.com/epic/videoEpic/three-billboards-outside-ebbing-missouri/civil-rights/ep_88,ep_88,"Three Billboards Outside Ebbing, Missouri - Civil Rights",gra_7,Past Continuous,5,Yes,78
https://ejoy-english.com/epic/videoEpic/overboard/better-or-worse/ep_55,ep_55,Overboard - For Better or Worse,gra_7,Past Continuous,3,Yes,70
https://ejoy-english.com/epic/videoEpic/notebook/i-want-go-out-you/ep_32,ep_32,The Notebook - I Want To Go Out With You!,gra_7,Past Continuous,3,Yes,146
https://ejoy-english.com/epic/videoEpic/7283,7283,Expressing Anger,gra_7,Past Continuous,2,Yes,23
https://ejoy-english.com/epic/videoEpic/60322_p1,60322_p1,This 12-Year-Old Has Taken the Art World by Storm,gra_8,Past Simple,1,Yes,27
https://ejoy-english.com/epic/videoEpic/1750,1750,The Japanese Art of Origami ,gra_8,Past Simple,5,Yes,75
https://ejoy-english.com/epic/videoEpic/2335,2335,Sports Abilities,gra_8,Past Simple,2,Yes,39
https://ejoy-english.com/epic/videoEpic/15898_p1,15898_p1,BBC News  - Thailand Cave rescue: You never know when you'll need English,gra_8,Past Simple,2,Yes,58
https://ejoy-english.com/epic/videoEpic/tv_2_2_19_p1,tv_2_2_19_p1,How I Met Your Mother - Bachelor Party,gra_8,Past Simple,5,Yes,152
https://ejoy-english.com/epic/videoEpic/24432_p1,24432_p1,Art and My Childhood,gra_8,Past Simple,2,Yes,71
https://ejoy-english.com/epic/videoEpic/216,216,Comparing the Past and the Present,gra_8,Past Simple,1,Yes,109
https://ejoy-english.com/epic/videoEpic/4481,4481,Western Customs - Go Dutch,gra_8,Past Simple,3,Yes,102
https://ejoy-english.com/epic/videoEpic/60176_p1,60176_p1,Mean Girls - Cady Meets the Plastics First Time,gra_8,Past Simple,4,Yes,85
https://ejoy-english.com/epic/videoEpic/halo/combat-evolved/ep_1365,ep_1365,Halo - Combat Evolved,gra_8,Past Simple,4,Yes,87
https://ejoy-english.com/epic/videoEpic/london-2012/inspired-sport/ep_1349,ep_1349,London 2012 - Inspired By Sport,gra_8,Past Simple,4,Yes,180
https://ejoy-english.com/epic/videoEpic/abc-news/2013-super-bowl-opposes-brothers/ep_1342,ep_1342,ABC News - 2013 Super Bowl Opposes Brothers,gra_8,Past Simple,5,Yes,153
https://ejoy-english.com/epic/videoEpic/rush/rat/ep_1324,ep_1324,Rush - Rat,gra_8,Past Simple,4,Yes,52
https://ejoy-english.com/epic/videoEpic/us-elections/gingrich-attack-ad-french-connection/ep_1258,ep_1258,"U.S. Elections - Gingrich Attack Ad ""French Connection""",gra_8,Past Simple,5,Yes,67
https://ejoy-english.com/epic/videoEpic/ted-talks/12-year-old-app-developer/ep_1220,ep_1220,TED Talks - 12-year-old App Developer,gra_8,Past Simple,4,Yes,281
https://ejoy-english.com/epic/videoEpic/tourism-saskwatchewan/ice-fishing-tobin-lake-near-nipawin-saskatchewan/ep_1211,ep_1211,Tourism Saskwatchewan - Ice Fishing On Tobin Lake Near Nipawin Saskatchewan,gra_8,Past Simple,5,Yes,65
https://ejoy-english.com/epic/videoEpic/telegraph-tv/knights-malta-celebrate-900-years/ep_1201,ep_1201,Telegraph TV - Knights Of Malta Celebrate 900 Years,gra_8,Past Simple,5,Yes,104
https://ejoy-english.com/epic/videoEpic/itn/london-g8-protesters-clash-police/ep_1198,ep_1198,ITN - London G8 Protesters Clash With Police,gra_8,Past Simple,6,Yes,98
https://ejoy-english.com/epic/videoEpic/styx/come-sail-away/ep_1055,ep_1055,Styx - Come Sail Away,gra_8,Past Simple,4,Yes,269
https://ejoy-english.com/epic/videoEpic/katy-perry/i-kissed-girl/ep_1044,ep_1044,Katy Perry - I Kissed A Girl,gra_8,Past Simple,5,Yes,185
https://ejoy-english.com/epic/videoEpic/katy-perry-part-me/starts-sing/ep_998,ep_998,Katy Perry Part Of Me - Starts To Sing,gra_8,Past Simple,4,Yes,74
https://ejoy-english.com/epic/videoEpic/wonderful-world/record/ep_811,ep_811,Wonderful World - Record,gra_8,Past Simple,4,Yes,104
https://ejoy-english.com/epic/videoEpic/invictus/we-need-inspiration/ep_791,ep_791,Invictus - We Need Inspiration,gra_8,Past Simple,4,Yes,76
https://ejoy-english.com/epic/videoEpic/underworld-awakening/legacy/ep_616,ep_616,Underworld Awakening - Legacy,gra_8,Past Simple,4,Yes,119
https://ejoy-english.com/epic/videoEpic/rock-ages/i-wanted-be-stacee-jaxx/ep_578,ep_578,Rock of Ages - I Wanted To Be Stacee Jaxx,gra_8,Past Simple,4,Yes,74
https://ejoy-english.com/epic/videoEpic/broken-city/i-own-you/ep_529,ep_529,Broken City - I Own You,gra_8,Past Simple,4,Yes,56
https://ejoy-english.com/epic/videoEpic/beautiful-creatures/lena-rains-ethan/ep_523,ep_523,Beautiful Creatures - Lena Rains On Ethan,gra_8,Past Simple,4,Yes,63
https://ejoy-english.com/epic/videoEpic/notebook/drawn-you/ep_504,ep_504,The Notebook - Drawn To You,gra_8,Past Simple,4,Yes,115
https://ejoy-english.com/epic/videoEpic/enders-game/mazer-rackhams-run/ep_482,ep_482,Ender's Game - Mazer Rackham's Run,gra_8,Past Simple,3,Yes,61
https://ejoy-english.com/epic/videoEpic/monuments-men/german-cottage/ep_456,ep_456,Monuments Men - German Cottage,gra_8,Past Simple,3,Yes,141
https://ejoy-english.com/epic/videoEpic/rio-2/amazon-or-bust/ep_451,ep_451,Rio 2 - Amazon Or Bust,gra_8,Past Simple,3,Yes,79
https://ejoy-english.com/epic/videoEpic/planes-2/we-got-situation/ep_428,ep_428,Planes 2 - We Got A Situation,gra_8,Past Simple,3,Yes,57
https://ejoy-english.com/epic/videoEpic/serena/equal-any-man/ep_410,ep_410,Serena - Equal To Any Man,gra_8,Past Simple,3,Yes,58
https://ejoy-english.com/epic/videoEpic/chef/tweets-are-public/ep_379,ep_379,Chef - Tweets Are Public,gra_8,Past Simple,4,Yes,93
https://ejoy-english.com/epic/videoEpic/we-are-your-friends/hollywood-hills/ep_340,ep_340,We Are Your Friends - Hollywood Hills,gra_8,Past Simple,3,Yes,64
https://ejoy-english.com/epic/videoEpic/jungle-book/baloo/ep_279,ep_279,The Jungle Book - Baloo,gra_8,Past Simple,3,Yes,61
https://ejoy-english.com/epic/videoEpic/diary-wimpy-kid-long-haul/no-devices/ep_157,ep_157,Diary of a Wimpy Kid - The Long Haul - No Devices,gra_8,Past Simple,4,Yes,65
